#Time	'HT Avg'	'MT Avg'	'LIT Avg'	'LT Avg'	'Total Avg'	'count'
0.3	-0.041096	-0.003356	0.191235	0.125984	0.108000	1406.000000
0.31	-0.089041	0.000000	0.165339	0.279528	0.112000	1430.000000
0.32	-0.226027	0.070470	0.149402	0.334646	0.122000	1463.000000
0.33	-0.212329	0.080537	0.151394	0.307087	0.123500	1488.000000
0.34	-0.198630	0.088926	0.143426	0.405512	0.135500	1533.000000
0.35	-0.390411	0.077181	0.154382	0.322835	0.113000	1561.000000
0.36	-0.369863	0.046980	0.166335	0.354331	0.115500	1595.000000
0.37	-0.219178	0.057047	0.175299	0.318898	0.129500	1622.000000
0.38	-0.294521	0.035235	0.195219	0.318898	0.127500	1653.000000
0.39	-0.212329	0.033557	0.189243	0.393701	0.139500	1692.000000
0.4	-0.356164	0.011745	0.227092	0.476378	0.152000	1717.000000
0.41	-0.493151	-0.013423	0.251992	0.440945	0.142500	1746.000000
0.42	-0.287671	-0.026846	0.204183	0.433071	0.128500	1778.000000
0.43	-0.486301	-0.010067	0.223108	0.429134	0.128000	1804.000000
0.44	-0.678082	0.053691	0.186255	0.468504	0.119500	1828.000000
0.45	-0.753425	0.000000	0.210159	0.511811	0.115500	1853.000000
0.46	-0.835616	0.028523	0.228088	0.429134	0.116500	1888.000000
0.47	-0.815068	-0.025168	0.296813	0.429134	0.136500	1933.000000
0.48	-0.808219	0.010067	0.246016	0.543307	0.136500	1967.000000
0.49	-0.739726	-0.001678	0.242032	0.515748	0.132500	1994.000000
0.5	-0.801370	0.063758	0.222112	0.562992	0.143500	2022.000000
0.51	-0.924658	0.003356	0.253984	0.535433	0.129000	2044.000000
0.52	-0.986301	0.057047	0.314741	0.429134	0.157500	2077.000000
0.53	-1.123288	0.100671	0.312749	0.350394	0.149500	2111.000000
0.54	-1.136986	0.162752	0.275896	0.303150	0.142500	2150.000000
0.55	-0.993151	0.085570	0.313745	0.255906	0.143000	2184.000000
0.56	-0.986301	0.057047	0.332669	0.295276	0.149500	2211.000000
0.57	-0.828767	0.023490	0.265936	0.299213	0.118000	2236.000000
0.58	-0.760274	-0.026846	0.286853	0.141732	0.098500	2259.000000
0.59	-0.664384	-0.055369	0.301793	0.102362	0.099500	2296.000000
0.6	-0.739726	-0.021812	0.287849	0.023622	0.087000	2322.000000
0.61	-0.527397	-0.068792	0.332669	-0.043307	0.102500	2353.000000
0.62	-0.664384	0.020134	0.369522	-0.145669	0.124500	2382.000000
0.63	-0.650685	-0.006711	0.410359	-0.216535	0.129000	2406.000000
0.64	-0.486301	-0.006711	0.380478	-0.295276	0.116000	2434.000000
0.65	-0.363014	0.045302	0.311753	-0.299213	0.105500	2464.000000
0.66	-0.417808	0.065436	0.307769	-0.346457	0.099500	2491.000000
0.67	-0.417808	0.068792	0.328685	-0.295276	0.117500	2518.000000
0.68	-0.424658	0.038591	0.352590	-0.452756	0.100000	2547.000000
0.69	-0.500000	0.078859	0.333665	-0.295276	0.117000	2574.000000
0.7	-0.513699	-0.003356	0.364542	-0.259843	0.111500	2600.000000
0.71	-0.506849	0.048658	0.368526	-0.255906	0.130000	2634.000000
0.72	-0.431507	0.040268	0.403386	-0.094488	0.171000	2667.000000
0.73	-0.431507	0.001678	0.354582	-0.102362	0.134000	2702.000000
0.74	-0.547945	0.008389	0.321713	0.106299	0.137500	2729.000000
0.75	-0.349315	-0.003356	0.314741	0.145669	0.150000	2758.000000
0.76	-0.404110	-0.020134	0.347610	0.062992	0.147000	2783.000000
0.77	-0.486301	-0.025168	0.363546	0.066929	0.148000	2816.000000
0.78	-0.678082	0.006711	0.389442	0.031496	0.152000	2858.000000
0.79	-0.602740	-0.023490	0.399402	0.291339	0.186500	2885.000000
0.8	-0.671233	-0.075503	0.399402	0.342520	0.172500	2915.000000
0.81	-0.602740	-0.092282	0.354582	0.385827	0.155500	2946.000000
0.82	-0.595890	-0.031879	0.351594	0.433071	0.178500	2977.000000
0.83	-0.609589	-0.110738	0.337649	0.397638	0.142500	3008.000000
0.84	-0.671233	0.038591	0.370518	0.393701	0.198500	3031.000000
0.85	-0.595890	-0.006711	0.381474	0.440945	0.202000	3061.000000
0.86	-0.657534	0.080537	0.386454	0.440945	0.226000	3096.000000
0.87	-0.657534	0.062081	0.402390	0.271654	0.207000	3126.000000
0.88	-0.493151	0.045302	0.433267	0.204724	0.221000	3149.000000
0.89	-0.623288	0.030201	0.438247	0.137795	0.201000	3185.000000
0.9	-0.493151	0.046980	0.389442	0.149606	0.192500	3219.000000
0.91	-0.342466	0.053691	0.373506	0.145669	0.197000	3257.000000
0.92	-0.198630	-0.083893	0.415339	0.381890	0.217500	3289.000000
0.93	-0.328767	-0.058725	0.384462	0.330709	0.193500	3329.000000
0.94	-0.397260	0.001678	0.419323	0.283465	0.218000	3359.000000
0.95	-0.397260	-0.073826	0.435259	0.200787	0.193000	3401.000000
0.96	-0.534247	-0.067114	0.502988	0.220472	0.221500	3434.000000
0.97	-0.589041	0.006711	0.435259	0.122047	0.193000	3471.000000
0.98	-0.500000	-0.041946	0.510956	0.200787	0.233000	3490.000000
0.99	-0.493151	-0.036913	0.561753	0.165354	0.256000	3514.000000
1	-0.486301	-0.023490	0.576693	0.248031	0.278500	3553.000000
1.01	-0.486301	-0.055369	0.576693	0.330709	0.279500	3587.000000
1.02	-0.575342	-0.030201	0.646414	0.287402	0.310000	3616.000000
1.03	-0.746575	-0.115772	0.660359	0.374016	0.290000	3635.000000
1.04	-0.527397	-0.197987	0.691235	0.421260	0.303000	3663.000000
1.05	-0.520548	-0.196309	0.699203	0.500000	0.318000	3683.000000
1.06	-0.500000	-0.243289	0.765936	0.472441	0.335500	3718.000000
1.07	-0.493151	-0.154362	0.744024	0.397638	0.342000	3746.000000
1.08	-0.356164	-0.129195	0.686255	0.393701	0.330000	3783.000000
1.09	-0.212329	-0.179530	0.752988	0.464567	0.368000	3813.000000
1.1	-0.143836	-0.211409	0.762948	0.511811	0.374500	3853.000000
1.11	-0.027397	-0.196309	0.768924	0.523622	0.392000	3878.000000
1.12	-0.136986	-0.142617	0.794821	0.539370	0.415000	3911.000000
1.13	-0.054795	-0.011745	0.798805	0.547244	0.463000	3943.000000
1.14	-0.191781	-0.045302	0.788845	0.712598	0.459000	3973.000000
1.15	0.020548	-0.119128	0.777888	0.724409	0.448500	4007.000000
1.16	0.054795	-0.132550	0.802789	0.692913	0.455500	4033.000000
1.17	-0.068493	-0.159396	0.827689	0.740157	0.457000	4053.000000
1.18	-0.061644	-0.191275	0.804781	0.700787	0.431500	4075.000000
1.19	0.013699	-0.214765	0.762948	0.625984	0.399500	4105.000000
1.2	0.095890	-0.196309	0.754980	0.681102	0.414000	4131.000000
1.21	0.041096	-0.182886	0.753984	0.535433	0.395000	4152.000000
1.22	0.020548	-0.286913	0.811753	0.578740	0.397000	4194.000000
1.23	0.171233	-0.372483	0.762948	0.685039	0.371500	4222.000000
1.24	0.116438	-0.416107	0.658367	0.771654	0.313000	4256.000000
1.25	0.328767	-0.483221	0.699203	0.673228	0.316500	4289.000000
1.26	0.335616	-0.406040	0.668327	0.641732	0.320500	4321.000000
1.27	0.191781	-0.412752	0.666335	0.696850	0.314000	4351.000000
1.28	0.198630	-0.476510	0.707171	0.562992	0.299000	4383.000000
1.29	0.198630	-0.385906	0.606574	0.606299	0.281000	4421.000000
1.3	0.191781	-0.372483	0.554781	0.696850	0.270000	4461.000000
1.31	-0.082192	-0.431208	0.641434	0.574803	0.260500	4502.000000
1.32	0.006849	-0.439597	0.686255	0.649606	0.296500	4528.000000
1.33	-0.020548	-0.572148	0.705179	0.814961	0.285500	4552.000000
1.34	-0.013699	-0.535235	0.669323	0.858268	0.284500	4578.000000
1.35	-0.095890	-0.484899	0.692231	0.897638	0.310000	4602.000000
1.36	-0.109589	-0.436242	0.689243	0.897638	0.322000	4636.000000
1.37	-0.246575	-0.362416	0.654382	0.976378	0.326500	4668.000000
1.38	-0.232877	-0.511745	0.672311	0.901575	0.282500	4686.000000
1.39	0.191781	-0.546980	0.648406	0.968504	0.299500	4710.000000
1.4	0.301370	-0.572148	0.560757	1.137795	0.277500	4741.000000
1.41	0.226027	-0.624161	0.560757	1.082677	0.249500	4767.000000
1.42	0.232877	-0.652685	0.620518	1.047244	0.267000	4797.000000
1.43	0.143836	-0.644295	0.677291	0.885827	0.271000	4827.000000
1.44	0.082192	-0.649329	0.672311	1.027559	0.280500	4851.000000
1.45	0.095890	-0.645973	0.713147	0.948819	0.293000	4874.000000
1.46	0.027397	-0.697987	0.629482	0.905512	0.225000	4908.000000
1.47	-0.109589	-0.677852	0.534861	1.039370	0.190500	4934.000000
1.48	-0.082192	-0.714765	0.524900	1.090551	0.183000	4956.000000
1.49	-0.308219	-0.592282	0.436255	1.200787	0.172500	4999.000000
1.5	-0.308219	-0.563758	0.461155	1.200787	0.193500	5026.000000
1.51	-0.493151	-0.498322	0.420319	1.291339	0.190500	5061.000000
1.52	-0.417808	-0.565436	0.418327	1.413386	0.190500	5085.000000
1.53	-0.486301	-0.570470	0.480080	1.409449	0.214500	5108.000000
1.54	-0.623288	-0.494966	0.453187	1.555118	0.232000	5132.000000
1.55	-0.438356	-0.535235	0.434263	1.515748	0.219000	5162.000000
1.56	-0.493151	-0.449664	0.392430	1.720472	0.245500	5193.000000
1.57	-0.458904	-0.466443	0.297809	1.838583	0.210500	5226.000000
1.58	-0.390411	-0.605705	0.269920	1.877953	0.165000	5256.000000
1.59	-0.376712	-0.505034	0.251992	1.881890	0.187500	5279.000000
1.6	-0.342466	-0.553691	0.222112	2.035433	0.180000	5304.000000
1.61	-0.417808	-0.508389	0.144422	2.015748	0.146500	5326.000000
1.62	-0.472603	-0.468121	0.054781	2.102362	0.120500	5357.000000
1.63	-0.541096	-0.401007	0.048805	2.224409	0.148000	5396.000000
1.64	-0.472603	-0.384228	0.064741	2.228346	0.166500	5423.000000
1.65	-0.541096	-0.385906	0.131474	2.118110	0.180500	5453.000000
1.66	-0.527397	-0.357383	0.150398	2.110236	0.198500	5473.000000
1.67	-0.369863	-0.421141	0.131474	2.149606	0.186500	5506.000000
1.68	-0.349315	-0.343960	0.161355	2.043307	0.212500	5536.000000
1.69	-0.547945	-0.417785	0.233068	1.933071	0.198000	5557.000000
1.7	-0.609589	-0.367450	0.267928	1.834646	0.213500	5602.000000
1.71	-0.541096	-0.298658	0.210159	1.791339	0.204500	5632.000000
1.72	-0.801370	-0.333893	0.193227	1.988189	0.191500	5669.000000
1.73	-0.869863	-0.283557	0.161355	2.185039	0.210500	5699.000000
1.74	-0.924658	-0.295302	0.159363	2.208661	0.205000	5732.000000
1.75	-0.828767	-0.176174	0.131474	2.173228	0.229000	5765.000000
1.76	-0.691781	-0.191275	0.130478	2.169291	0.233500	5794.000000
1.77	-0.904110	-0.147651	0.137450	2.141732	0.231000	5823.000000
1.78	-0.705479	-0.104027	0.134462	2.389764	0.288500	5865.000000
1.79	-0.643836	-0.208054	0.189243	2.381890	0.288500	5892.000000
1.8	-0.575342	-0.270134	0.178287	2.437008	0.276500	5927.000000
1.81	-0.904110	-0.179530	0.208167	2.401575	0.290000	5964.000000
1.82	-0.773973	-0.189597	0.255976	2.114173	0.284000	5998.000000
1.83	-0.643836	-0.359060	0.294821	2.066929	0.256500	6031.000000
1.84	-0.116438	-0.375839	0.331673	2.342520	0.343500	6063.000000
1.85	-0.472603	-0.325503	0.381474	2.169291	0.335500	6087.000000
1.86	-0.513699	-0.380872	0.419323	2.216535	0.341000	6111.000000
1.87	-0.869863	-0.421141	0.437251	2.263780	0.318000	6135.000000
1.88	-0.979452	-0.505034	0.461155	2.311024	0.303000	6165.000000
1.89	-0.972603	-0.426174	0.492032	2.311024	0.342500	6206.000000
1.9	-0.910959	-0.541946	0.532869	2.350394	0.338000	6235.000000
1.91	-0.904110	-0.557047	0.494024	2.437008	0.325500	6269.000000
1.92	-0.897260	-0.692953	0.580677	2.429134	0.328000	6291.000000
1.93	-0.917808	-0.842282	0.533865	2.342520	0.247500	6316.000000
1.94	-0.835616	-0.901007	0.582669	2.476378	0.277500	6342.000000
1.95	-0.815068	-0.932886	0.556773	2.598425	0.272000	6373.000000
1.96	-0.945205	-0.902685	0.621514	2.562992	0.299500	6397.000000
1.97	-0.945205	-0.860738	0.619522	2.562992	0.311000	6433.000000
1.98	-0.794521	-0.919463	0.687251	2.625984	0.346500	6462.000000
1.99	-0.849315	-0.843960	0.764940	2.625984	0.404000	6498.000000
2	-0.582192	-0.870805	0.729084	2.673228	0.403500	6530.000000
2.01	-0.513699	-0.818792	0.665339	2.704724	0.396000	6560.000000
2.02	-0.143836	-0.723154	0.641434	2.830709	0.455500	6598.000000
2.03	0.075342	-0.776846	0.656375	2.787402	0.457500	6628.000000
2.04	-0.020548	-0.731544	0.715139	2.767717	0.491000	6656.000000
2.05	-0.013699	-0.778523	0.769920	2.877953	0.519000	6687.000000
2.06	-0.520548	-0.689597	0.800797	2.870079	0.523000	6714.000000
2.07	-0.445205	-0.776846	0.778884	2.826772	0.486000	6738.000000
2.08	-0.095890	-0.815436	0.855578	2.673228	0.519000	6765.000000
2.09	-0.020548	-0.689597	0.853586	2.633858	0.556000	6793.000000
2.1	-0.006849	-0.635906	0.874502	2.527559	0.570000	6827.000000
2.11	-0.136986	-0.548658	0.883466	2.566929	0.596000	6862.000000
2.12	-0.321918	-0.484899	0.896414	2.562992	0.607500	6899.000000
2.13	-0.452055	-0.614094	0.954183	2.645669	0.599000	6937.000000
2.14	-0.568493	-0.610738	0.979084	2.862205	0.631500	6964.000000
2.15	-0.630137	-0.558725	0.971116	2.803150	0.631000	6997.000000
2.16	-0.438356	-0.401007	0.974104	2.803150	0.693500	7031.000000
2.17	-0.575342	-0.469799	1.000996	2.811024	0.677500	7059.000000
2.18	-0.568493	-0.476510	1.062749	2.897638	0.718000	7086.000000
2.19	-0.500000	-0.585570	1.133466	2.972441	0.735500	7110.000000
2.2	-0.506849	-0.647651	1.153386	3.019685	0.732500	7140.000000
2.21	-1.136986	-0.617450	1.192231	2.940945	0.705000	7162.000000
2.22	-0.917808	-0.674497	1.123506	3.015748	0.679000	7189.000000
2.23	-1.102740	-0.716443	1.120518	3.074803	0.659000	7228.000000
2.24	-0.958904	-0.770134	1.065737	3.074803	0.626000	7256.000000
2.25	-0.890411	-0.870805	1.149402	3.133858	0.650500	7291.000000
2.26	-0.767123	-0.867450	1.134462	3.035433	0.640500	7318.000000
2.27	-0.753425	-1.038591	1.042829	3.000000	0.540000	7347.000000
2.28	-0.602740	-1.077181	1.050797	3.161417	0.564000	7373.000000
2.29	-0.287671	-1.109060	1.086653	3.161417	0.595500	7397.000000
2.3	-0.280822	-1.135906	1.081673	3.149606	0.584000	7421.000000
2.31	-0.267123	-1.093960	1.062749	3.188976	0.593000	7456.000000
2.32	-0.321918	-1.053691	1.102590	2.948819	0.590500	7484.000000
2.33	-0.342466	-1.015101	1.058765	3.133858	0.602000	7508.000000
2.34	-0.328767	-1.093960	1.049801	3.106299	0.571500	7534.000000
2.35	-0.260274	-1.149329	1.084661	3.110236	0.578000	7570.000000
2.36	-0.465753	-1.196309	1.171315	3.031496	0.582500	7593.000000
2.37	-0.513699	-1.154362	1.132470	3.000000	0.568000	7620.000000
2.38	-0.253425	-1.040268	1.097610	3.129921	0.620000	7653.000000
2.39	-0.054795	-1.043624	1.124502	2.818898	0.607500	7680.000000
2.4	-0.130137	-0.818792	1.028884	2.897638	0.631000	7715.000000
2.41	-0.239726	-0.830537	0.998008	2.814961	0.593500	7740.000000
2.42	-0.171233	-0.768456	0.988048	2.818898	0.612500	7787.000000
2.43	-0.034247	-0.748322	0.974104	3.177165	0.667000	7820.000000
2.44	-0.294521	-0.753356	0.988048	3.192913	0.655500	7851.000000
2.45	-0.294521	-0.800336	0.973108	3.385827	0.658500	7881.000000
2.46	-0.020548	-0.862416	1.010956	3.177165	0.652500	7923.000000
2.47	0.047945	-0.895973	1.014940	3.236220	0.657000	7945.000000
2.48	0.061644	-0.912752	0.974104	3.200787	0.628000	7972.000000
2.49	-0.130137	-0.919463	1.015936	3.212598	0.634500	8013.000000
2.5	-0.191781	-0.817114	0.961155	3.208661	0.632500	8049.000000
2.51	-0.253425	-0.855705	0.957171	3.334646	0.630500	8083.000000
2.52	-0.390411	-0.765101	0.946215	3.318898	0.640000	8114.000000
2.53	0.020548	-0.647651	0.890438	3.031496	0.640500	8151.000000
2.54	-0.041096	-0.692953	0.877490	2.901575	0.599500	8177.000000
2.55	-0.239726	-0.692953	0.960159	2.984252	0.637000	8210.000000
2.56	-0.369863	-0.568792	0.946215	3.110236	0.673500	8241.000000
2.57	-0.089041	-0.582215	0.964143	3.110236	0.699000	8271.000000
2.58	-0.006849	-0.630872	1.020916	3.192913	0.729500	8310.000000
2.59	0.000000	-0.592282	1.048805	3.271654	0.765500	8350.000000
2.6	-0.253425	-0.412752	1.020916	3.350394	0.796500	8384.000000
2.61	0.102740	-0.399329	1.063745	3.358268	0.849000	8414.000000
2.62	-0.020548	-0.387584	1.127490	3.366142	0.876500	8453.000000
2.63	-0.013699	-0.350671	1.136454	3.397638	0.896500	8488.000000
2.64	-0.075342	-0.342282	1.073705	3.480315	0.873500	8516.000000
2.65	-0.068493	-0.315436	1.133466	3.437008	0.906500	8554.000000
2.66	-0.178082	-0.416107	1.147410	3.444882	0.876500	8589.000000
2.67	-0.253425	-0.397651	1.095618	3.429134	0.848500	8614.000000
2.68	-0.458904	-0.390940	1.160359	3.468504	0.873000	8639.000000
2.69	-0.513699	-0.412752	1.216135	3.425197	0.885000	8685.000000
2.7	-0.595890	-0.449664	1.250996	3.267717	0.865500	8718.000000
2.71	-0.657534	-0.424497	1.199203	3.507874	0.873000	8743.000000
2.72	-0.773973	-0.317114	1.208167	3.464567	0.895500	8764.000000
2.73	-0.938356	-0.048658	1.082669	3.448819	0.898500	8808.000000
2.74	-1.219178	0.119128	1.014940	3.488189	0.899000	8840.000000
2.75	-1.486301	0.132550	1.036853	3.476378	0.893000	8879.000000
2.76	-1.472603	0.115772	1.029880	3.397638	0.875500	8901.000000
2.77	-1.260274	0.135906	1.041833	3.287402	0.889000	8924.000000
2.78	-1.260274	0.261745	1.052789	3.330709	0.937500	8950.000000
2.79	-1.376712	0.181208	1.011952	3.318898	0.883000	8983.000000
2.8	-1.438356	0.191275	1.031873	2.925197	0.841500	9012.000000
2.81	-1.561644	0.191275	1.058765	2.665354	0.813000	9036.000000
2.82	-1.547945	0.189597	0.977092	2.590551	0.763000	9064.000000
2.83	-1.342466	0.239933	0.909363	2.437008	0.739500	9097.000000
2.84	-1.150685	0.223154	0.922311	2.425197	0.753500	9139.000000
2.85	-1.089041	0.211409	0.959163	2.468504	0.778500	9169.000000
2.86	-1.041096	0.154362	0.926295	2.748031	0.784000	9209.000000
2.87	-0.993151	0.305369	0.921315	2.763780	0.832000	9239.000000
2.88	-1.041096	0.350671	0.947211	2.610236	0.835500	9272.000000
2.89	-0.883562	0.295302	0.936255	2.692913	0.835500	9304.000000
2.9	-0.876712	0.271812	0.941235	2.700787	0.832500	9345.000000
2.91	-0.945205	0.097315	0.942231	2.413386	0.739500	9373.000000
2.92	-1.171233	0.258389	0.921315	2.240157	0.738500	9406.000000
2.93	-1.089041	0.182886	0.935259	2.287402	0.735000	9443.000000
2.94	-1.013699	0.275168	0.998008	2.177165	0.785500	9478.000000
2.95	-0.924658	0.486577	0.929283	2.212598	0.825000	9507.000000
2.96	-0.993151	0.553691	0.829681	2.429134	0.817500	9541.000000
2.97	-0.897260	0.580537	0.764940	2.685039	0.832500	9572.000000
2.98	-0.390411	0.619128	0.818725	2.677165	0.907000	9596.000000
2.99	-0.308219	0.439597	0.850598	2.755906	0.885500	9640.000000
3	-0.376712	0.498322	0.895418	2.850394	0.932500	9671.000000
3.01	-0.363014	0.491611	0.877490	2.972441	0.938000	9703.000000
3.02	-0.363014	0.536913	0.878486	3.129921	0.972000	9730.000000
3.03	-0.342466	0.557047	0.882470	3.102362	0.978000	9749.000000
3.04	0.205479	0.644295	0.903386	3.106299	1.055000	9780.000000
3.05	0.068493	0.835570	0.772908	3.062992	1.031000	9809.000000
3.06	0.205479	0.865772	0.873506	3.106299	1.106000	9838.000000
3.07	0.212329	0.901007	0.905378	3.228346	1.148500	9869.000000
3.08	0.150685	0.872483	0.895418	3.425197	1.155500	9900.000000
3.09	0.061644	0.956376	0.859562	3.366142	1.148500	9939.000000
3.1	0.054795	0.968121	0.870518	3.200787	1.136000	9974.000000
3.11	-0.061644	0.953020	0.855578	3.244094	1.121000	10016.000000
3.12	-0.034247	0.855705	0.753984	3.240157	1.042500	10050.000000
3.13	-0.027397	0.899329	0.699203	3.192913	1.022500	10076.000000
3.14	-0.006849	0.906040	0.577689	3.322835	0.981500	10117.000000
3.15	-0.116438	1.030201	0.491036	3.669291	1.011000	10167.000000
3.16	-0.397260	1.100671	0.382470	3.566929	0.944000	10194.000000
3.17	-0.390411	1.167785	0.316733	3.610236	0.937000	10217.000000
3.18	-0.458904	1.186242	0.442231	3.649606	1.005500	10242.000000
3.19	-0.753425	1.208054	0.500000	3.468504	0.996500	10281.000000
3.2	-0.671233	1.204698	0.419323	3.551181	0.971500	10304.000000
3.21	-0.773973	1.216443	0.511952	3.688976	1.031500	10337.000000
3.22	-0.691781	1.243289	0.503984	3.751969	1.049500	10367.000000
3.23	-0.684932	1.276846	0.514940	3.692913	1.058000	10403.000000
3.24	-0.623288	1.176174	0.554781	3.374016	1.012000	10431.000000
3.25	-0.821918	1.243289	0.547809	3.114173	0.981000	10465.000000
3.26	-0.746575	1.296980	0.544821	3.216535	1.014000	10501.000000
3.27	-0.890411	1.399329	0.594622	3.251969	1.063500	10528.000000
3.28	-1.034247	1.362416	0.576693	3.185039	1.024500	10556.000000
3.29	-1.020548	1.337248	0.540837	3.287402	1.013000	10575.000000
3.3	-1.082192	1.265101	0.479084	3.248031	0.951000	10605.000000
3.31	-0.835616	1.394295	0.564741	3.196850	1.044000	10634.000000
3.32	-0.835616	1.431208	0.511952	3.074803	1.013000	10665.000000
3.33	-0.684932	1.424497	0.573705	3.039370	1.048500	10692.000000
3.34	-0.630137	1.379195	0.635458	2.968504	1.061000	10720.000000
3.35	-0.486301	1.411074	0.611554	2.980315	1.070500	10755.000000
3.36	-0.273973	1.471477	0.626494	3.102362	1.127000	10778.000000
3.37	-0.335616	1.300336	0.619522	3.295276	1.092500	10807.000000
3.38	-0.335616	1.248322	0.632470	3.342520	1.089500	10838.000000
3.39	-0.438356	1.333893	0.597610	3.271654	1.081000	10862.000000
3.4	-0.424658	1.288591	0.630478	3.279528	1.086000	10909.000000
3.41	-0.431507	1.303691	0.634462	3.377953	1.104500	10934.000000
3.42	-0.500000	1.241611	0.717131	3.464567	1.133500	10967.000000
3.43	-0.575342	1.332215	0.711155	3.464567	1.152000	10991.000000
3.44	-0.308219	1.513423	0.586653	3.421260	1.157500	11018.000000
3.45	-0.246575	1.387584	0.671315	3.389764	1.163000	11041.000000
3.46	-0.308219	1.270134	0.703187	3.480315	1.151000	11071.000000
3.47	-0.226027	1.161074	0.682271	3.330709	1.095000	11114.000000
3.48	-0.356164	1.181208	0.733068	3.437008	1.130500	11146.000000
3.49	-0.417808	1.184564	0.789841	3.358268	1.145500	11172.000000
3.5	-0.684932	1.088926	0.944223	3.314961	1.169500	11196.000000
3.51	-0.684932	1.186242	0.952191	3.492126	1.225000	11233.000000
3.52	-0.684932	1.145973	0.966135	3.586614	1.232000	11258.000000
3.53	-0.815068	1.140940	1.074701	3.720472	1.292500	11292.000000
3.54	-1.034247	1.145973	1.239044	3.480315	1.330000	11320.000000
3.55	-1.034247	1.053691	1.340637	3.444882	1.349000	11339.000000
3.56	-0.835616	0.949664	1.236056	3.444882	1.280000	11365.000000
3.57	-0.828767	0.947987	1.292829	3.464567	1.311000	11401.000000
3.58	-0.746575	0.802013	1.293825	3.515748	1.280500	11435.000000
3.59	-1.287671	0.652685	1.334661	3.354331	1.196500	11459.000000
3.6	-1.191781	0.619128	1.224104	3.433071	1.148000	11493.000000
3.61	-1.109589	0.590604	1.203187	3.448819	1.137000	11529.000000
3.62	-1.226027	0.516779	1.295817	3.492126	1.158500	11565.000000
3.63	-1.280822	0.557047	1.174303	3.456693	1.101000	11591.000000
3.64	-1.253425	0.481544	1.239044	3.527559	1.122000	11625.000000
3.65	-1.260274	0.407718	1.238048	3.614173	1.110000	11647.000000
3.66	-1.267123	0.377517	1.240040	3.570866	1.096000	11680.000000
3.67	-1.308219	0.401007	1.372510	3.437008	1.149500	11710.000000
3.68	-1.287671	0.322148	1.336653	3.496063	1.117000	11743.000000
3.69	-1.582192	0.228188	1.273904	3.755906	1.069000	11770.000000
3.7	-1.678082	0.375839	1.309761	3.728346	1.120500	11801.000000
3.71	-1.739726	0.325503	1.237052	3.685039	1.059000	11834.000000
3.72	-2.006849	0.493289	1.224104	3.854331	1.104500	11868.000000
3.73	-1.787671	0.508389	1.213147	3.862205	1.120500	11897.000000
3.74	-1.705479	0.478188	1.209163	3.870079	1.116500	11927.000000
3.75	-1.821918	0.468121	1.185259	3.893701	1.096000	11955.000000
3.76	-1.821918	0.496644	1.322709	3.838583	1.166500	11979.000000
3.77	-1.746575	0.602349	1.369522	3.468504	1.180000	12011.000000
3.78	-1.938356	0.602349	1.338645	3.433071	1.146000	12035.000000
3.79	-2.068493	0.602349	1.440239	3.440945	1.188500	12071.000000
3.8	-2.041096	0.474832	1.565737	3.641732	1.241000	12092.000000
