#Time	'HT Avg'	'MT Avg'	'LIT Avg'	'LT Avg'	'Total Avg'	'count'
3.78	-3.678082	1.503356	0.947211	1.629921	0.862000	12152.000000
3.79	-3.328767	1.525168	0.986056	1.492126	0.896000	12189.000000
3.8	-3.184932	1.476510	0.979084	1.389764	0.875500	12215.000000
3.81	-3.287671	1.370805	0.934263	1.598425	0.840500	12236.000000
3.82	-3.150685	1.332215	0.856574	1.637795	0.805000	12264.000000
3.83	-3.000000	1.377517	0.886454	1.527559	0.830500	12307.000000
3.84	-2.630137	1.390940	0.818725	1.614173	0.838500	12345.000000
3.85	-2.630137	1.308725	0.831673	1.610236	0.820000	12373.000000
3.86	-2.280822	1.340604	0.801793	1.570866	0.835000	12406.000000
3.87	-2.335616	1.531879	0.719124	1.700787	0.863000	12427.000000
3.88	-2.335616	1.553691	0.704183	1.913386	0.889000	12454.000000
3.89	-2.198630	1.558725	0.651394	1.763780	0.855000	12484.000000
3.9	-2.239726	1.595638	0.551793	1.830709	0.821500	12504.000000
3.91	-2.472603	1.672819	0.509960	1.748031	0.796000	12533.000000
3.92	-2.095890	1.692953	0.498008	1.862205	0.838000	12561.000000
3.93	-2.219178	1.872483	0.408367	1.980315	0.852500	12594.000000
3.94	-2.136986	1.860738	0.441235	1.901575	0.861500	12628.000000
3.95	-2.054795	1.921141	0.489044	1.858268	0.904000	12671.000000
3.96	-1.986301	1.944631	0.389442	1.901575	0.871500	12694.000000
3.97	-1.910959	1.946309	0.332669	2.019685	0.864000	12717.000000
3.98	-2.102740	1.991611	0.252988	2.000000	0.821000	12752.000000
3.99	-2.342466	1.966443	0.198207	2.082677	0.779000	12786.000000
4	-2.239726	1.874161	0.186255	2.248031	0.774000	12805.000000
4.01	-2.171233	1.612416	0.161355	2.287402	0.693500	12839.000000
4.02	-2.452055	1.642617	0.246016	2.133858	0.705000	12865.000000
4.03	-2.328767	1.664430	0.216135	2.047244	0.694500	12898.000000
4.04	-1.924658	1.674497	0.235060	1.889764	0.716500	12932.000000
4.05	-1.856164	1.645973	0.297809	1.870079	0.742000	12969.000000
4.06	-1.780822	1.652685	0.279880	1.921260	0.747000	13011.000000
4.07	-1.746575	1.791946	0.282869	2.133858	0.819500	13038.000000
4.08	-1.815068	1.691275	0.302789	2.161417	0.798000	13060.000000
4.09	-1.808219	1.659396	0.323705	2.027559	0.782500	13087.000000
4.1	-1.657534	1.822148	0.241036	1.944882	0.790000	13118.000000
4.11	-1.910959	1.895973	0.159363	1.984252	0.757500	13147.000000
4.12	-1.979452	1.937919	0.082669	2.027559	0.732000	13174.000000
4.13	-2.054795	1.958054	0.166335	2.161417	0.791500	13202.000000
4.14	-2.109589	1.964765	0.138446	2.122047	0.770500	13232.000000
4.15	-2.212329	1.907718	0.264940	2.244094	0.825000	13260.000000
4.16	-2.130137	2.013423	0.304781	2.338583	0.894500	13294.000000
4.17	-2.458904	2.031879	0.375498	2.047244	0.874500	13328.000000
4.18	-2.376712	2.050336	0.326693	2.303150	0.894000	13357.000000
4.19	-2.089041	2.152685	0.339641	2.188976	0.937500	13383.000000
4.2	-2.294521	2.142617	0.386454	2.401575	0.970000	13415.000000
4.21	-2.226027	2.203020	0.313745	2.137795	0.923000	13443.000000
4.22	-2.287671	2.194631	0.456175	2.169291	0.991500	13472.000000
4.23	-2.417808	2.255034	0.479084	2.271654	1.024500	13507.000000
4.24	-2.356164	2.305369	0.363546	2.307087	0.990500	13530.000000
4.25	-2.219178	2.156040	0.383466	2.318898	0.967500	13557.000000
4.26	-2.335616	2.152685	0.376494	2.334646	0.956500	13580.000000
4.27	-2.328767	2.268456	0.363546	2.259843	0.975500	13605.000000
4.28	-2.328767	2.337248	0.280876	2.299213	0.959500	13634.000000
4.29	-2.253425	2.228188	0.278884	2.350394	0.938000	13659.000000
4.3	-1.842466	2.382550	0.297809	2.192913	1.003500	13696.000000
4.31	-1.835616	2.436242	0.044821	2.586614	0.943000	13732.000000
4.32	-1.904110	2.387584	0.112550	2.622047	0.962000	13771.000000
4.33	-1.883562	2.323826	0.144422	2.720472	0.973000	13805.000000
4.34	-1.856164	2.234899	0.168327	2.720472	0.960500	13831.000000
4.35	-1.712329	2.253356	0.160359	2.669291	0.966000	13855.000000
4.36	-2.171233	2.325503	0.165339	2.598425	0.947500	13889.000000
4.37	-2.102740	2.213087	0.255976	2.641732	0.970000	13925.000000
4.38	-2.171233	2.142617	0.325697	2.645669	0.979500	13953.000000
4.39	-2.267123	2.122483	0.374502	2.649606	0.991500	13980.000000
4.4	-2.472603	2.088926	0.429283	2.791339	1.012000	14015.000000
4.41	-2.082192	1.966443	0.303785	2.948819	0.961000	14043.000000
4.42	-1.910959	2.031879	0.259960	3.027559	0.981000	14074.000000
4.43	-2.369863	1.954698	0.325697	2.822835	0.931500	14099.000000
4.44	-2.369863	1.956376	0.302789	2.952756	0.937000	14134.000000
4.45	-2.363014	1.988255	0.329681	2.807087	0.942000	14170.000000
4.46	-2.294521	1.875839	0.310757	2.814961	0.905000	14203.000000
4.47	-2.335616	1.971477	0.272908	2.889764	0.921000	14235.000000
4.48	-2.321918	2.021812	0.191235	2.838583	0.889500	14266.000000
4.49	-2.390411	1.971477	0.187251	2.799213	0.862500	14287.000000
4.5	-2.376712	1.922819	0.176295	2.996063	0.868500	14311.000000
4.51	-2.582192	1.929530	0.179283	3.122047	0.873000	14330.000000
4.52	-2.630137	1.916107	0.097610	3.114173	0.823500	14360.000000
4.53	-2.561644	1.843960	0.164343	2.933071	0.817500	14401.000000
4.54	-2.239726	1.906040	0.163347	3.118110	0.882500	14433.000000
4.55	-2.219178	1.771812	0.165339	3.381890	0.878500	14456.000000
4.56	-2.027397	1.751678	0.271912	3.311024	0.931000	14494.000000
4.57	-2.020548	1.798658	0.103586	3.318898	0.862000	14528.000000
4.58	-1.506849	1.869128	-0.030876	3.393701	0.862500	14553.000000
4.59	-1.424658	1.879195	0.018924	3.370079	0.893500	14593.000000
4.6	-1.363014	2.003356	0.040837	3.086614	0.910000	14622.000000
4.61	-1.958904	1.989933	0.104582	3.173228	0.905500	14656.000000
4.62	-2.013699	2.068792	0.244024	2.988189	0.971500	14685.000000
4.63	-2.116438	1.959732	0.285857	2.968504	0.950000	14718.000000
4.64	-2.171233	2.028523	0.206175	3.000000	0.930500	14746.000000
4.65	-1.876712	2.052013	0.201195	3.208661	0.983000	14784.000000
4.66	-1.931507	1.984899	0.219124	3.094488	0.953500	14816.000000
4.67	-1.773973	2.008389	0.079681	3.094488	0.902000	14851.000000
4.68	-1.952055	2.048658	0.060757	3.448819	0.936500	14880.000000
4.69	-1.952055	2.016779	-0.022908	3.496063	0.891000	14916.000000
4.7	-1.732877	1.989933	-0.061753	3.744094	0.911000	14942.000000
4.71	-1.904110	1.879195	0.110558	3.740157	0.951500	14973.000000
4.72	-2.095890	1.917785	0.174303	3.649606	0.969500	15000.000000
4.73	-1.945205	1.830537	0.063745	3.653543	0.899500	15035.000000
4.74	-1.938356	1.817114	0.053785	3.492126	0.870500	15068.000000
4.75	-2.000000	1.823826	0.104582	3.799213	0.932500	15093.000000
4.76	-1.780822	1.828859	0.103586	3.763780	0.945000	15144.000000
4.77	-2.061644	1.857383	0.054781	3.602362	0.888000	15175.000000
4.78	-2.068493	1.976510	0.064741	3.732283	0.944500	15207.000000
4.79	-2.054795	2.082215	0.028884	3.440945	0.922000	15239.000000
4.8	-1.554795	2.078859	0.044821	3.484252	0.971000	15270.000000
4.81	-1.349315	1.961409	0.050797	3.468504	0.952000	15307.000000
4.82	-1.931507	1.941275	0.027888	3.464567	0.891500	15336.000000
4.83	-1.849315	1.929530	0.096614	3.464567	0.928500	15368.000000
4.84	-2.054795	1.874161	0.165339	3.515748	0.938000	15400.000000
4.85	-1.917808	1.855705	0.060757	3.933071	0.943000	15431.000000
4.86	-1.890411	1.770134	0.019920	3.826772	0.885500	15462.000000
4.87	-1.404110	1.721477	-0.085657	3.909449	0.864000	15496.000000
4.88	-1.397260	1.766779	-0.248008	4.059055	0.815500	15538.000000
4.89	-1.465753	1.875839	-0.255976	4.094488	0.843500	15572.000000
4.9	-1.712329	1.817114	-0.171315	3.988189	0.837000	15607.000000
4.91	-1.773973	1.852349	-0.103586	4.027559	0.882000	15635.000000
4.92	-1.712329	1.904362	-0.007968	4.066929	0.955000	15661.000000
4.93	-1.698630	1.855705	-0.008964	3.775591	0.904000	15685.000000
4.94	-1.691781	1.877517	-0.022908	3.870079	0.916000	15723.000000
4.95	-1.726027	1.805369	-0.067729	3.771654	0.857000	15745.000000
4.96	-1.794521	1.744966	-0.094622	3.728346	0.815000	15782.000000
4.97	-1.863014	1.766779	0.039841	3.850394	0.899500	15812.000000
4.98	-1.410959	1.734899	0.036853	3.937008	0.932500	15843.000000
4.99	-1.397260	1.751678	0.003984	3.909449	0.918500	15869.000000
5	-1.041096	1.746644	-0.080677	3.921260	0.902000	15900.000000
